observation_date,NASDAQCOM
1971-02-05,100.000
1971-02-08,100.840
1971-02-09,100.760
1971-02-10,100.690
1971-02-11,101.450
1971-02-12,102.050
1971-02-15,
1971-02-16,102.190
1971-02-17,101.740
1971-02-18,101.420
1971-02-19,100.700
1971-02-22,99.680
1971-02-23,99.720
1971-02-24,100.640
1971-02-25,101.230
1971-02-26,101.340
1971-03-01,101.780
1971-03-02,101.840
1971-03-03,102.070
1971-03-04,102.780
1971-03-05,103.510
1971-03-08,104.230
1971-03-09,104.410
1971-03-10,104.140
1971-03-11,104.260
1971-03-12,104.500
1971-03-15,105.130
1971-03-16,105.560
1971-03-17,105.500
1971-03-18,105.880
1971-03-19,105.770
1971-03-22,105.370
1971-03-23,105.110
1971-03-24,104.700
1971-03-25,104.600
1971-03-26,105.070
1971-03-29,105.200
1971-03-30,105.440
1971-03-31,105.970
1971-04-01,106.340
1971-04-02,106.860
1971-04-05,107.170
1971-04-06,107.560
1971-04-07,108.060
1971-04-08,108.380
1971-04-09,
1971-04-12,108.870
1971-04-13,108.850
1971-04-14,109.080
1971-04-15,109.690
1971-04-16,109.960
1971-04-19,110.160
1971-04-20,109.530
1971-04-21,109.520
1971-04-22,109.990
1971-04-23,110.690
1971-04-26,111.130
1971-04-27,111.690
1971-04-28,112.370
1971-04-29,112.460
1971-04-30,112.300
1971-05-03,111.350
1971-05-04,111.770
1971-05-05,111.680
1971-05-06,111.060
1971-05-07,110.660
1971-05-10,110.150
1971-05-11,110.330
1971-05-12,110.370
1971-05-13,110.550
1971-05-14,110.740
1971-05-17,109.150
1971-05-18,108.400
1971-05-19,108.330
1971-05-20,108.720
1971-05-21,108.850
1971-05-24,108.420
1971-05-25,107.500
1971-05-26,107.530
1971-05-27,107.600
1971-05-28,108.250
1971-05-31,
1971-06-01,108.870
1971-06-02,109.560
1971-06-03,110.220
1971-06-04,110.660
1971-06-07,110.760
1971-06-08,110.020
1971-06-09,109.790
1971-06-10,110.060
1971-06-11,110.200
1971-06-14,109.570
1971-06-15,109.360
1971-06-16,109.440
1971-06-17,109.440
1971-06-18,108.160
1971-06-21,106.500
1971-06-22,105.490
1971-06-23,105.990
1971-06-24,106.370
1971-06-25,106.560
1971-06-28,106.450
1971-06-29,107.220
1971-06-30,107.800
1971-07-01,108.470
1971-07-02,108.770
1971-07-05,
1971-07-06,109.230
1971-07-07,110.010
1971-07-08,110.420
1971-07-09,110.910
1971-07-12,111.240
1971-07-13,110.760
1971-07-14,110.340
1971-07-15,110.720
1971-07-16,109.980
1971-07-19,109.370
1971-07-20,109.790
1971-07-21,109.740
1971-07-22,109.540
1971-07-23,109.630
1971-07-26,109.350
1971-07-27,108.570
1971-07-28,107.450
1971-07-29,105.810
1971-07-30,105.270
1971-08-02,105.590
1971-08-03,104.410
1971-08-04,103.260
1971-08-05,103.110
1971-08-06,103.780
1971-08-09,103.180
1971-08-10,103.040
1971-08-11,104.080
1971-08-12,105.210
1971-08-13,105.440
1971-08-16,107.860
1971-08-17,108.930
1971-08-18,108.390
1971-08-19,108.010
1971-08-20,107.890
1971-08-23,108.260
1971-08-24,108.600
1971-08-25,108.850
1971-08-26,108.970
1971-08-27,109.300
1971-08-30,108.710
1971-08-31,108.420
1971-09-01,108.650
1971-09-02,108.960
1971-09-03,109.980
1971-09-06,
1971-09-07,110.530
1971-09-08,110.580
1971-09-09,110.550
1971-09-10,110.420
1971-09-13,110.220
1971-09-14,109.770
1971-09-15,109.790
1971-09-16,109.780
1971-09-17,110.100
1971-09-20,109.990
1971-09-21,109.820
1971-09-22,108.990
1971-09-23,108.800
1971-09-24,108.880
1971-09-27,108.180
1971-09-28,108.380
1971-09-29,108.600
1971-09-30,109.030
1971-10-01,109.580
1971-10-04,109.960
1971-10-05,109.990
1971-10-06,110.680
1971-10-07,110.980
1971-10-08,110.740
1971-10-11,110.710
1971-10-12,110.910
1971-10-13,110.690
1971-10-14,109.870
1971-10-15,109.600
1971-10-18,109.060
1971-10-19,107.990
1971-10-20,106.580
1971-10-21,106.610
1971-10-22,106.800
1971-10-25,106.290
1971-10-26,105.690
1971-10-27,104.280
1971-10-28,104.500
1971-10-29,105.100
1971-11-01,103.690
1971-11-02,103.540
1971-11-03,105.010
1971-11-04,105.560
1971-11-05,105.460
1971-11-08,105.430
1971-11-09,105.720
1971-11-10,104.860
1971-11-11,103.740
1971-11-12,103.910
1971-11-15,103.440
1971-11-16,103.710
1971-11-17,103.640
1971-11-18,103.440
1971-11-19,102.950
1971-11-22,101.790
1971-11-23,100.310
1971-11-24,100.400
1971-11-25,
1971-11-26,101.640
1971-11-29,103.080
1971-11-30,103.970
1971-12-01,105.060
1971-12-02,106.150
1971-12-03,107.260
1971-12-06,106.920
1971-12-07,107.260
1971-12-08,107.710
1971-12-09,107.970
1971-12-10,108.810
1971-12-13,109.160
1971-12-14,109.070
1971-12-15,109.450
1971-12-16,110.010
1971-12-17,110.520
1971-12-20,111.500
1971-12-21,111.730
1971-12-22,111.970
1971-12-23,111.940
1971-12-24,
1971-12-27,111.700
1971-12-28,111.930
1971-12-29,112.570
1971-12-30,112.970
1971-12-31,114.120
1972-01-03,113.650
